from	to	combined_score
CDK1	BRCA1	906
CDK1	BRCA1	906
INS	BRCA1	501
INS	BRCA1	501
RELA	BRCA1	960
RELA	BRCA1	960
PSMD14	BRCA1	611
PSMD14	BRCA1	611
UBA52	BRCA1	904
UBA52	BRCA1	904
CD44	BRCA1	502
CD44	BRCA1	502
ESR1	BRCA1	999
ESR1	BRCA1	999
HRAS	BRCA1	700
HRAS	BRCA1	700
CDKN2A	BRCA1	785
CDKN2A	BRCA1	785
STUB1	ERBIN	901
STUB1	ERBIN	901
CDC37	ERBIN	606
CDC37	ERBIN	606
HBEGF	ERBIN	907
HBEGF	ERBIN	907
PLCG1	ERBIN	706
PLCG1	ERBIN	706
EREG	ERBIN	915
EREG	ERBIN	915
KRAS	ERBIN	581
KRAS	ERBIN	581
GAB1	ERBIN	664
GAB1	ERBIN	664
PIK3CA	ERBIN	682
PIK3CA	ERBIN	682
CBL	ERBIN	589
CBL	ERBIN	589
EGF	ERBIN	920
EGF	ERBIN	920
ERBB3	ERBIN	937
ERBB3	ERBIN	937
ERBB2	ERBIN	999
ERBB2	ERBIN	999
RPS27A	ERBIN	635
RPS27A	ERBIN	635
EGFR	ERBIN	980
EGFR	ERBIN	980
UBB	ERBIN	654
UBB	ERBIN	654
HSP90AA1	ERBIN	719
HSP90AA1	ERBIN	719
ERBB4	ERBIN	927
ERBB4	ERBIN	927
CTNNB1	ERBIN	909
CTNNB1	ERBIN	909
NRG2	ERBIN	902
NRG2	ERBIN	902
NRG3	ERBIN	911
NRG3	ERBIN	911
GRB2	ERBIN	724
GRB2	ERBIN	724
CUL5	ERBIN	917
CUL5	ERBIN	917
NRG4	ERBIN	900
NRG4	ERBIN	900
BTC	ERBIN	901
BTC	ERBIN	901
CDC42	ERBIN	511
CDC42	ERBIN	511
NRG1	ERBIN	925
NRG1	ERBIN	925
UBA52	ERBIN	600
UBA52	ERBIN	600
SHC1	ERBIN	675
SHC1	ERBIN	675
HRAS	ERBIN	675
HRAS	ERBIN	675
GAPDH	RACK1	666
GAPDH	RACK1	666
PLCG1	RACK1	623
PLCG1	RACK1	623
RPS16	RACK1	999
RPS16	RACK1	999
MAPK3	RACK1	531
MAPK3	RACK1	531
RPS11	RACK1	999
RPS11	RACK1	999
RPS27A	RACK1	999
RPS27A	RACK1	999
RPS3	RACK1	999
RPS3	RACK1	999
RPS23	RACK1	999
RPS23	RACK1	999
LRRK2	RACK1	677
LRRK2	RACK1	677
IGF1	RACK1	928
IGF1	RACK1	928
RPS9	RACK1	999
RPS9	RACK1	999
HSPA4	RACK1	768
HSPA4	RACK1	768
PRKCE	RACK1	847
PRKCE	RACK1	847
RPL4	RACK1	999
RPL4	RACK1	999
RPS15A	RACK1	999
RPS15A	RACK1	999
EEF1G	RACK1	989
EEF1G	RACK1	989
HSP90AA1	RACK1	980
HSP90AA1	RACK1	980
PTPN11	RACK1	645
PTPN11	RACK1	645
PTK2	RACK1	913
PTK2	RACK1	913
RPS2	RACK1	999
RPS2	RACK1	999
CTNNB1	RACK1	653
CTNNB1	RACK1	653
RPS3A	RACK1	999
RPS3A	RACK1	999
RPSA	RACK1	999
RPSA	RACK1	999
FYN	RACK1	993
FYN	RACK1	993
STAT1	RACK1	979
STAT1	RACK1	979
MTOR	RACK1	574
MTOR	RACK1	574
RPL5	RACK1	999
RPL5	RACK1	999
JUN	RACK1	908
JUN	RACK1	908
HSP90AB1	RACK1	638
HSP90AB1	RACK1	638
SRC	RACK1	999
SRC	RACK1	999
RPS4X	RACK1	999
RPS4X	RACK1	999
RPL11	RACK1	999
RPL11	RACK1	999
AR	RACK1	982
AR	RACK1	982
RPS6	RACK1	999
RPS6	RACK1	999
GRB2	RACK1	919
GRB2	RACK1	919
PRKCD	RACK1	988
PRKCD	RACK1	988
MAPK8	RACK1	645
MAPK8	RACK1	645
ITGB1	RACK1	931
ITGB1	RACK1	931
RPS8	RACK1	999
RPS8	RACK1	999
RPS14	RACK1	999
RPS14	RACK1	999
PSMD14	RACK1	630
PSMD14	RACK1	630
UBA52	RACK1	999
UBA52	RACK1	999
RPS18	RACK1	999
RPS18	RACK1	999
TNF	RACK1	941
TNF	RACK1	941
RHOA	RACK1	610
RHOA	RACK1	610
RPL9	RACK1	999
RPL9	RACK1	999
SHC1	RACK1	957
SHC1	RACK1	957
HRAS	RACK1	957
HRAS	RACK1	957
PRKCA	RACK1	971
PRKCA	RACK1	971
RPS24	RACK1	999
RPS24	RACK1	999
NFKBIA	PIK3R1	961
NFKBIA	PIK3R1	961
CDC37	PIK3R1	600
CDC37	PIK3R1	600
PIK3R2	PIK3R1	975
PIK3R2	PIK3R1	975
IL2	PIK3R1	920
IL2	PIK3R1	920
GAPDH	PIK3R1	609
GAPDH	PIK3R1	609
HBEGF	PIK3R1	908
HBEGF	PIK3R1	908
IL4	PIK3R1	927
IL4	PIK3R1	927
PLCG1	PIK3R1	849
PLCG1	PIK3R1	849
EREG	PIK3R1	534
EREG	PIK3R1	534
KRAS	PIK3R1	959
KRAS	PIK3R1	959
CDH1	PIK3R1	940
CDH1	PIK3R1	940
GAB1	PIK3R1	993
GAB1	PIK3R1	993
EP300	PIK3R1	654
EP300	PIK3R1	654
IL1B	PIK3R1	921
IL1B	PIK3R1	921
AKT3	PIK3R1	900
AKT3	PIK3R1	900
KDR	PIK3R1	951
KDR	PIK3R1	951
PIK3CA	PIK3R1	999
PIK3CA	PIK3R1	999
CBL	PIK3R1	999
CBL	PIK3R1	999
FGF2	PIK3R1	600
FGF2	PIK3R1	600
STAT3	PIK3R1	954
STAT3	PIK3R1	954
EGF	PIK3R1	957
EGF	PIK3R1	957
ERBB3	PIK3R1	999
ERBB3	PIK3R1	999
PXN	PIK3R1	973
PXN	PIK3R1	973
TP53	PIK3R1	619
TP53	PIK3R1	619
ERBB2	PIK3R1	996
ERBB2	PIK3R1	996
EGFR	PIK3R1	997
EGFR	PIK3R1	997
KIT	PIK3R1	997
KIT	PIK3R1	997
IGF1	PIK3R1	949
IGF1	PIK3R1	949
HSP90AA1	PIK3R1	692
HSP90AA1	PIK3R1	692
LCK	PIK3R1	984
LCK	PIK3R1	984
CAV1	PIK3R1	934
CAV1	PIK3R1	934
PTPN11	PIK3R1	998
PTPN11	PIK3R1	998
PTK2	PIK3R1	995
PTK2	PIK3R1	995
ERBB4	PIK3R1	949
ERBB4	PIK3R1	949
CTNNB1	PIK3R1	993
CTNNB1	PIK3R1	993
FYN	PIK3R1	994
FYN	PIK3R1	994
RAC1	PIK3R1	970
RAC1	PIK3R1	970
STAT1	PIK3R1	940
STAT1	PIK3R1	940
MTOR	PIK3R1	965
MTOR	PIK3R1	965
NRG2	PIK3R1	904
NRG2	PIK3R1	904
NRAS	PIK3R1	961
NRAS	PIK3R1	961
PTEN	PIK3R1	999
PTEN	PIK3R1	999
NRG3	PIK3R1	513
NRG3	PIK3R1	513
SRC	PIK3R1	999
SRC	PIK3R1	999
TLR4	PIK3R1	848
TLR4	PIK3R1	848
AR	PIK3R1	998
AR	PIK3R1	998
JAK2	PIK3R1	984
JAK2	PIK3R1	984
AKT2	PIK3R1	910
AKT2	PIK3R1	910
GRB2	PIK3R1	999
GRB2	PIK3R1	999
PRKCD	PIK3R1	931
PRKCD	PIK3R1	931
MAPK8	PIK3R1	791
MAPK8	PIK3R1	791
ITGB1	PIK3R1	947
ITGB1	PIK3R1	947
INS	PIK3R1	962
INS	PIK3R1	962
CDC42	PIK3R1	996
CDC42	PIK3R1	996
RELA	PIK3R1	923
RELA	PIK3R1	923
NRG1	PIK3R1	912
NRG1	PIK3R1	912
RHOA	PIK3R1	932
RHOA	PIK3R1	932
SHC1	PIK3R1	993
SHC1	PIK3R1	993
ESR1	PIK3R1	999
ESR1	PIK3R1	999
HRAS	PIK3R1	994
HRAS	PIK3R1	994
CDKN2A	PIK3R1	948
CDKN2A	PIK3R1	948
BRCA1	PIK3R1	648
BRCA1	PIK3R1	648
ERBIN	PIK3R1	686
ERBIN	PIK3R1	686
RACK1	PIK3R1	629
RACK1	PIK3R1	629
CD4	LYN	521
CD4	LYN	521
MAPK1	LYN	948
MAPK1	LYN	948
PIK3R2	LYN	869
PIK3R2	LYN	869
CCND1	LYN	925
CCND1	LYN	925
MAPK14	LYN	932
MAPK14	LYN	932
PLCG1	LYN	971
PLCG1	LYN	971
KRAS	LYN	968
KRAS	LYN	968
GAB1	LYN	797
GAB1	LYN	797
MAPK3	LYN	969
MAPK3	LYN	969
IL1B	LYN	582
IL1B	LYN	582
AKT3	LYN	721
AKT3	LYN	721
PIK3CA	LYN	933
PIK3CA	LYN	933
CBL	LYN	996
CBL	LYN	996
STAT3	LYN	982
STAT3	LYN	982
EGF	LYN	939
EGF	LYN	939
PXN	LYN	984
PXN	LYN	984
TP53	LYN	702
TP53	LYN	702
EGFR	LYN	981
EGFR	LYN	981
KIT	LYN	974
KIT	LYN	974
FOS	LYN	931
FOS	LYN	931
CXCL8	LYN	937
CXCL8	LYN	937
CASP3	LYN	511
CASP3	LYN	511
HSP90AA1	LYN	981
HSP90AA1	LYN	981
LCK	LYN	929
LCK	LYN	929
PTPN11	LYN	973
PTPN11	LYN	973
PTK2	LYN	974
PTK2	LYN	974
FYN	LYN	905
FYN	LYN	905
FN1	LYN	553
FN1	LYN	553
RAC1	LYN	933
RAC1	LYN	933
STAT1	LYN	945
STAT1	LYN	945
NRAS	LYN	958
NRAS	LYN	958
JUN	LYN	945
JUN	LYN	945
HSP90AB1	LYN	509
HSP90AB1	LYN	509
SRC	LYN	949
SRC	LYN	949
TLR4	LYN	818
TLR4	LYN	818
JAK2	LYN	880
JAK2	LYN	880
AKT2	LYN	729
AKT2	LYN	729
GRB2	LYN	934
GRB2	LYN	934
PRKCD	LYN	954
PRKCD	LYN	954
CDK1	LYN	890
CDK1	LYN	890
MAPK8	LYN	937
MAPK8	LYN	937
ITGB1	LYN	735
ITGB1	LYN	735
CDC42	LYN	664
CDC42	LYN	664
CD44	LYN	722
CD44	LYN	722
TNF	LYN	639
TNF	LYN	639
RHOA	LYN	945
RHOA	LYN	945
SHC1	LYN	984
SHC1	LYN	984
HRAS	LYN	969
HRAS	LYN	969
PRKCA	LYN	828
PRKCA	LYN	828
PTPRC	LYN	991
PTPRC	LYN	991
PIK3R1	LYN	947
PIK3R1	LYN	947
GAPDH	RPS20	545
GAPDH	RPS20	545
NEDD8	RPS20	611
NEDD8	RPS20	611
RPS16	RPS20	999
RPS16	RPS20	999
MDM2	RPS20	770
MDM2	RPS20	770
RPS11	RPS20	999
RPS11	RPS20	999
RPS27A	RPS20	999
RPS27A	RPS20	999
RPS3	RPS20	999
RPS3	RPS20	999
RPS23	RPS20	999
RPS23	RPS20	999
LRRK2	RPS20	626
LRRK2	RPS20	626
RPS9	RPS20	999
RPS9	RPS20	999
HSPA4	RPS20	616
HSPA4	RPS20	616
UBB	RPS20	784
UBB	RPS20	784
RPL4	RPS20	999
RPL4	RPS20	999
RPS15A	RPS20	999
RPS15A	RPS20	999
EEF1G	RPS20	933
EEF1G	RPS20	933
HSP90AA1	RPS20	796
HSP90AA1	RPS20	796
RPS2	RPS20	999
RPS2	RPS20	999
RPS3A	RPS20	999
RPS3A	RPS20	999
RPSA	RPS20	999
RPSA	RPS20	999
RPL5	RPS20	999
RPL5	RPS20	999
HSP90AB1	RPS20	564
HSP90AB1	RPS20	564
RPS4X	RPS20	999
RPS4X	RPS20	999
RPL11	RPS20	999
RPL11	RPS20	999
RPS6	RPS20	999
RPS6	RPS20	999
RPS8	RPS20	999
RPS8	RPS20	999
RPS14	RPS20	999
RPS14	RPS20	999
PSMD14	RPS20	548
PSMD14	RPS20	548
UBA52	RPS20	999
UBA52	RPS20	999
RPS18	RPS20	999
RPS18	RPS20	999
RPL9	RPS20	999
RPL9	RPS20	999
RPS24	RPS20	999
RPS24	RPS20	999
RACK1	RPS20	999
RACK1	RPS20	999
SIRT1	HSPA8	753
SIRT1	HSPA8	753
STUB1	HSPA8	999
STUB1	HSPA8	999
CDC37	HSPA8	799
CDC37	HSPA8	799
CCND1	HSPA8	986
CCND1	HSPA8	986
GAPDH	HSPA8	958
GAPDH	HSPA8	958
IL4	HSPA8	912
IL4	HSPA8	912
RPS16	HSPA8	580
RPS16	HSPA8	580
MDM2	HSPA8	790
MDM2	HSPA8	790
CDH1	HSPA8	512
CDH1	HSPA8	512
CREBBP	HSPA8	932
CREBBP	HSPA8	932
EP300	HSPA8	967
EP300	HSPA8	967
TP53	HSPA8	998
TP53	HSPA8	998
ERBB2	HSPA8	565
ERBB2	HSPA8	565
RPS27A	HSPA8	791
RPS27A	HSPA8	791
EGFR	HSPA8	942
EGFR	HSPA8	942
RPS3	HSPA8	701
RPS3	HSPA8	701
ALB	HSPA8	652
ALB	HSPA8	652
LRRK2	HSPA8	939
LRRK2	HSPA8	939
RPS9	HSPA8	516
RPS9	HSPA8	516
HSPA4	HSPA8	985
HSPA4	HSPA8	985
UBB	HSPA8	795
UBB	HSPA8	795
CASP3	HSPA8	666
CASP3	HSPA8	666
RPL4	HSPA8	690
RPL4	HSPA8	690
EEF1G	HSPA8	733
EEF1G	HSPA8	733
HSP90AA1	HSPA8	999
HSP90AA1	HSPA8	999
RPS2	HSPA8	612
RPS2	HSPA8	612
CTNNB1	HSPA8	534
CTNNB1	HSPA8	534
RPS3A	HSPA8	556
RPS3A	HSPA8	556
RPSA	HSPA8	761
RPSA	HSPA8	761
FN1	HSPA8	501
FN1	HSPA8	501
VCP	HSPA8	947
VCP	HSPA8	947
RPL5	HSPA8	529
RPL5	HSPA8	529
HSP90AB1	HSPA8	996
HSP90AB1	HSPA8	996
PTEN	HSPA8	535
PTEN	HSPA8	535
RPS4X	HSPA8	735
RPS4X	HSPA8	735
TLR4	HSPA8	532
TLR4	HSPA8	532
RPL11	HSPA8	629
RPL11	HSPA8	629
AR	HSPA8	895
AR	HSPA8	895
RPS6	HSPA8	526
RPS6	HSPA8	526
MAPK8	HSPA8	715
MAPK8	HSPA8	715
RPS8	HSPA8	668
RPS8	HSPA8	668
INS	HSPA8	631
INS	HSPA8	631
PSMD14	HSPA8	583
PSMD14	HSPA8	583
UBA52	HSPA8	690
UBA52	HSPA8	690
RPL9	HSPA8	501
RPL9	HSPA8	501
SHC1	HSPA8	610
SHC1	HSPA8	610
ESR1	HSPA8	940
ESR1	HSPA8	940
RACK1	HSPA8	717
RACK1	HSPA8	717
RPS20	HSPA8	706
RPS20	HSPA8	706
CD4	TRAF6	601
CD4	TRAF6	601
NFKBIA	TRAF6	985
NFKBIA	TRAF6	985
STUB1	TRAF6	838
STUB1	TRAF6	838
PIK3R2	TRAF6	670
PIK3R2	TRAF6	670
GAPDH	TRAF6	559
GAPDH	TRAF6	559
MAPK14	TRAF6	966
MAPK14	TRAF6	966
IL4	TRAF6	515
IL4	TRAF6	515
NEDD8	TRAF6	523
NEDD8	TRAF6	523
MAPK3	TRAF6	556
MAPK3	TRAF6	556
IL1B	TRAF6	982
IL1B	TRAF6	982
PIK3CA	TRAF6	933
PIK3CA	TRAF6	933
CBL	TRAF6	947
CBL	TRAF6	947
STAT3	TRAF6	669
STAT3	TRAF6	669
TP53	TRAF6	974
TP53	TRAF6	974
RPS27A	TRAF6	974
RPS27A	TRAF6	974
EGFR	TRAF6	763
EGFR	TRAF6	763
ATM	TRAF6	966
ATM	TRAF6	966
HSPA4	TRAF6	954
HSPA4	TRAF6	954
UBB	TRAF6	812
UBB	TRAF6	812
FOS	TRAF6	705
FOS	TRAF6	705
CXCL8	TRAF6	624
CXCL8	TRAF6	624
UBE2N	TRAF6	999
UBE2N	TRAF6	999
GSK3B	TRAF6	797
GSK3B	TRAF6	797
HSP90AA1	TRAF6	570
HSP90AA1	TRAF6	570
LCK	TRAF6	871
LCK	TRAF6	871
CAV1	TRAF6	745
CAV1	TRAF6	745
PTPN11	TRAF6	909
PTPN11	TRAF6	909
CTNNB1	TRAF6	593
CTNNB1	TRAF6	593
FYN	TRAF6	897
FYN	TRAF6	897
STAT1	TRAF6	760
STAT1	TRAF6	760
MTOR	TRAF6	608
MTOR	TRAF6	608
JUN	TRAF6	821
JUN	TRAF6	821
SRC	TRAF6	996
SRC	TRAF6	996
TLR4	TRAF6	999
TLR4	TRAF6	999
CUL5	TRAF6	772
CUL5	TRAF6	772
MAPK8	TRAF6	968
MAPK8	TRAF6	968
RELA	TRAF6	961
RELA	TRAF6	961
IL6	TRAF6	730
IL6	TRAF6	730
CD8A	TRAF6	517
CD8A	TRAF6	517
UBA52	TRAF6	869
UBA52	TRAF6	869
TNF	TRAF6	990
TNF	TRAF6	990
ESR1	TRAF6	607
ESR1	TRAF6	607
IL10	TRAF6	623
IL10	TRAF6	623
PIK3R1	TRAF6	919
PIK3R1	TRAF6	919
GAPDH	RPS13	580
GAPDH	RPS13	580
NEDD8	RPS13	540
NEDD8	RPS13	540
RPS16	RPS13	999
RPS16	RPS13	999
RPS11	RPS13	999
RPS11	RPS13	999
RPS27A	RPS13	999
RPS27A	RPS13	999
RPS3	RPS13	999
RPS3	RPS13	999
RPS23	RPS13	999
RPS23	RPS13	999
LRRK2	RPS13	572
LRRK2	RPS13	572
RPS9	RPS13	999
RPS9	RPS13	999
UBB	RPS13	534
UBB	RPS13	534
RPL4	RPS13	999
RPL4	RPS13	999
RPS15A	RPS13	999
RPS15A	RPS13	999
EEF1G	RPS13	986
EEF1G	RPS13	986
HSP90AA1	RPS13	651
HSP90AA1	RPS13	651
RPS2	RPS13	999
RPS2	RPS13	999
RPS3A	RPS13	999
RPS3A	RPS13	999
RPSA	RPS13	999
RPSA	RPS13	999
RPL5	RPS13	999
RPL5	RPS13	999
HSP90AB1	RPS13	650
HSP90AB1	RPS13	650
RPS4X	RPS13	999
RPS4X	RPS13	999
RPL11	RPS13	999
RPL11	RPS13	999
RPS6	RPS13	999
RPS6	RPS13	999
RPS8	RPS13	999
RPS8	RPS13	999
RPS14	RPS13	999
RPS14	RPS13	999
UBA52	RPS13	999
UBA52	RPS13	999
RPS18	RPS13	999
RPS18	RPS13	999
RPL9	RPS13	999
RPL9	RPS13	999
RPS24	RPS13	999
RPS24	RPS13	999
RACK1	RPS13	999
RACK1	RPS13	999
RPS20	RPS13	999
RPS20	RPS13	999
HSPA8	RPS13	601
HSPA8	RPS13	601
CD4	HIF1A	564
CD4	HIF1A	564
SIRT1	HIF1A	950
SIRT1	HIF1A	950
MAPK1	HIF1A	971
MAPK1	HIF1A	971
RBX1	HIF1A	974
RBX1	HIF1A	974
NFKBIA	HIF1A	556
NFKBIA	HIF1A	556
STUB1	HIF1A	810
STUB1	HIF1A	810
IL2	HIF1A	505
IL2	HIF1A	505
CCND1	HIF1A	967
CCND1	HIF1A	967
GAPDH	HIF1A	718
GAPDH	HIF1A	718
HBEGF	HIF1A	934
HBEGF	HIF1A	934
IL4	HIF1A	522
IL4	HIF1A	522
NEDD8	HIF1A	819
NEDD8	HIF1A	819
KRAS	HIF1A	647
KRAS	HIF1A	647
MDM2	HIF1A	999
MDM2	HIF1A	999
CDH1	HIF1A	693
CDH1	HIF1A	693
CREBBP	HIF1A	999
CREBBP	HIF1A	999
MAPK3	HIF1A	953
MAPK3	HIF1A	953
EP300	HIF1A	999
EP300	HIF1A	999
IL1B	HIF1A	724
IL1B	HIF1A	724
AKT3	HIF1A	580
AKT3	HIF1A	580
KDR	HIF1A	772
KDR	HIF1A	772
PIK3CA	HIF1A	609
PIK3CA	HIF1A	609
FGF2	HIF1A	703
FGF2	HIF1A	703
STAT3	HIF1A	999
STAT3	HIF1A	999
EGF	HIF1A	683
EGF	HIF1A	683
TP53	HIF1A	999
TP53	HIF1A	999
ERBB2	HIF1A	708
ERBB2	HIF1A	708
RPS27A	HIF1A	640
RPS27A	HIF1A	640
EGFR	HIF1A	976
EGFR	HIF1A	976
ATM	HIF1A	694
ATM	HIF1A	694
PPARG	HIF1A	760
PPARG	HIF1A	760
KIT	HIF1A	574
KIT	HIF1A	574
ALB	HIF1A	635
ALB	HIF1A	635
LRRK2	HIF1A	937
LRRK2	HIF1A	937
IGF1	HIF1A	700
IGF1	HIF1A	700
HSPA4	HIF1A	997
HSPA4	HIF1A	997
UBB	HIF1A	647
UBB	HIF1A	647
FOS	HIF1A	971
FOS	HIF1A	971
CXCL8	HIF1A	690
CXCL8	HIF1A	690
CASP3	HIF1A	720
CASP3	HIF1A	720
GSK3B	HIF1A	557
GSK3B	HIF1A	557
HSP90AA1	HIF1A	999
HSP90AA1	HIF1A	999
CAV1	HIF1A	514
CAV1	HIF1A	514
PTK2	HIF1A	569
PTK2	HIF1A	569
ERBB4	HIF1A	583
ERBB4	HIF1A	583
CTNNB1	HIF1A	997
CTNNB1	HIF1A	997
FN1	HIF1A	779
FN1	HIF1A	779
VCP	HIF1A	574
VCP	HIF1A	574
STAT1	HIF1A	534
STAT1	HIF1A	534
MTOR	HIF1A	819
MTOR	HIF1A	819
JUN	HIF1A	996
JUN	HIF1A	996
HSP90AB1	HIF1A	936
HSP90AB1	HIF1A	936
PTEN	HIF1A	793
PTEN	HIF1A	793
HDAC1	HIF1A	994
HDAC1	HIF1A	994
SRC	HIF1A	896
SRC	HIF1A	896
TLR4	HIF1A	630
TLR4	HIF1A	630
AR	HIF1A	861
AR	HIF1A	861
JAK2	HIF1A	544
JAK2	HIF1A	544
AKT2	HIF1A	642
AKT2	HIF1A	642
CDK1	HIF1A	681
CDK1	HIF1A	681
MAPK8	HIF1A	515
MAPK8	HIF1A	515
USP8	HIF1A	597
USP8	HIF1A	597
INS	HIF1A	667
INS	HIF1A	667
RELA	HIF1A	916
RELA	HIF1A	916
IL6	HIF1A	724
IL6	HIF1A	724
CD8A	HIF1A	562
CD8A	HIF1A	562
UBA52	HIF1A	601
UBA52	HIF1A	601
CD44	HIF1A	612
CD44	HIF1A	612
TNF	HIF1A	707
TNF	HIF1A	707
RHOA	HIF1A	546
RHOA	HIF1A	546
ESR1	HIF1A	929
ESR1	HIF1A	929
HRAS	HIF1A	650
HRAS	HIF1A	650
PTPRC	HIF1A	513
PTPRC	HIF1A	513
IL10	HIF1A	604
IL10	HIF1A	604
CDKN2A	HIF1A	989
CDKN2A	HIF1A	989
BRCA1	HIF1A	728
BRCA1	HIF1A	728
RACK1	HIF1A	999
RACK1	HIF1A	999
HSPA8	HIF1A	951
HSPA8	HIF1A	951
TRAF6	HIF1A	721
TRAF6	HIF1A	721
RBX1	UBC	942
RBX1	UBC	942
NFKBIA	UBC	713
NFKBIA	UBC	713
STUB1	UBC	905
STUB1	UBC	905
CDC37	UBC	605
CDC37	UBC	605
CCND1	UBC	654
CCND1	UBC	654
GAPDH	UBC	741
GAPDH	UBC	741
HBEGF	UBC	634
HBEGF	UBC	634
EREG	UBC	618
EREG	UBC	618
NEDD8	UBC	969
NEDD8	UBC	969
RPS16	UBC	637
RPS16	UBC	637
KRAS	UBC	923
KRAS	UBC	923
MDM2	UBC	997
MDM2	UBC	997
CDH1	UBC	671
CDH1	UBC	671
EP300	UBC	836
EP300	UBC	836
KDR	UBC	811
KDR	UBC	811
CBL	UBC	974
CBL	UBC	974
FGF2	UBC	692
FGF2	UBC	692
EGF	UBC	686
EGF	UBC	686
ERBB3	UBC	672
ERBB3	UBC	672
TP53	UBC	986
TP53	UBC	986
ERBB2	UBC	717
ERBB2	UBC	717
RPS11	UBC	674
RPS11	UBC	674
RPS27A	UBC	987
RPS27A	UBC	987
EGFR	UBC	873
EGFR	UBC	873
RPS3	UBC	688
RPS3	UBC	688
ATM	UBC	916
ATM	UBC	916
RPS23	UBC	505
RPS23	UBC	505
UBB	UBC	990
UBB	UBC	990
RPL4	UBC	501
RPL4	UBC	501
UBE2N	UBC	999
UBE2N	UBC	999
GSK3B	UBC	687
GSK3B	UBC	687
EEF1G	UBC	531
EEF1G	UBC	531
HSP90AA1	UBC	790
HSP90AA1	UBC	790
LCK	UBC	712
LCK	UBC	712
PTPN11	UBC	623
PTPN11	UBC	623
ERBB4	UBC	691
ERBB4	UBC	691
RNF41	UBC	663
RNF41	UBC	663
CTNNB1	UBC	724
CTNNB1	UBC	724
RPS3A	UBC	741
RPS3A	UBC	741
VCP	UBC	979
VCP	UBC	979
NRG2	UBC	600
NRG2	UBC	600
NRAS	UBC	916
NRAS	UBC	916
RPL5	UBC	504
RPL5	UBC	504
JUN	UBC	557
JUN	UBC	557
HSP90AB1	UBC	825
HSP90AB1	UBC	825
PTEN	UBC	950
PTEN	UBC	950
SRC	UBC	727
SRC	UBC	727
RPS4X	UBC	737
RPS4X	UBC	737
TLR4	UBC	913
TLR4	UBC	913
RPL11	UBC	611
RPL11	UBC	611
RPS6	UBC	527
RPS6	UBC	527
GRB2	UBC	670
GRB2	UBC	670
CUL5	UBC	739
CUL5	UBC	739
CDK1	UBC	654
CDK1	UBC	654
BTC	UBC	614
BTC	UBC	614
USP8	UBC	976
USP8	UBC	976
RPS8	UBC	670
RPS8	UBC	670
CDC42	UBC	690
CDC42	UBC	690
RELA	UBC	743
RELA	UBC	743
NRG1	UBC	630
NRG1	UBC	630
PSMD14	UBC	998
PSMD14	UBC	998
UBA52	UBC	985
UBA52	UBC	985
RPS18	UBC	610
RPS18	UBC	610
TNF	UBC	975
TNF	UBC	975
RHOA	UBC	759
RHOA	UBC	759
RPL9	UBC	522
RPL9	UBC	522
HRAS	UBC	933
HRAS	UBC	933
CDKN2A	UBC	924
CDKN2A	UBC	924
BRCA1	UBC	973
BRCA1	UBC	973
ERBIN	UBC	656
ERBIN	UBC	656
RPS20	UBC	596
RPS20	UBC	596
HSPA8	UBC	792
HSPA8	UBC	792
TRAF6	UBC	979
TRAF6	UBC	979
RPS13	UBC	541
RPS13	UBC	541
HIF1A	UBC	965
HIF1A	UBC	965
CD4	ITGAM	950
CD4	ITGAM	950
NFKBIA	ITGAM	551
NFKBIA	ITGAM	551
PIK3R2	ITGAM	607
PIK3R2	ITGAM	607
IL2	ITGAM	724
IL2	ITGAM	724
GAPDH	ITGAM	709
GAPDH	ITGAM	709
HBEGF	ITGAM	674
HBEGF	ITGAM	674
IL4	ITGAM	813
IL4	ITGAM	813
MAPK3	ITGAM	523
MAPK3	ITGAM	523
IL1B	ITGAM	863
IL1B	ITGAM	863
KDR	ITGAM	549
KDR	ITGAM	549
PIK3CA	ITGAM	641
PIK3CA	ITGAM	641
FGF2	ITGAM	537
FGF2	ITGAM	537
STAT3	ITGAM	674
STAT3	ITGAM	674
EGF	ITGAM	508
EGF	ITGAM	508
PPARG	ITGAM	542
PPARG	ITGAM	542
KIT	ITGAM	822
KIT	ITGAM	822
ALB	ITGAM	756
ALB	ITGAM	756
CXCL8	ITGAM	707
CXCL8	ITGAM	707
CASP3	ITGAM	619
CASP3	ITGAM	619
LCK	ITGAM	647
LCK	ITGAM	647
PTK2	ITGAM	680
PTK2	ITGAM	680
FN1	ITGAM	959
FN1	ITGAM	959
STAT1	ITGAM	618
STAT1	ITGAM	618
SRC	ITGAM	781
SRC	ITGAM	781
TLR4	ITGAM	858
TLR4	ITGAM	858
MATK	ITGAM	687
MATK	ITGAM	687
ITGB1	ITGAM	975
ITGB1	ITGAM	975
INS	ITGAM	584
INS	ITGAM	584
IL6	ITGAM	861
IL6	ITGAM	861
CD8A	ITGAM	906
CD8A	ITGAM	906
CD44	ITGAM	859
CD44	ITGAM	859
TNF	ITGAM	879
TNF	ITGAM	879
RHOA	ITGAM	926
RHOA	ITGAM	926
PTPRC	ITGAM	953
PTPRC	ITGAM	953
IL10	ITGAM	868
IL10	ITGAM	868
PIK3R1	ITGAM	626
PIK3R1	ITGAM	626
LYN	ITGAM	824
LYN	ITGAM	824
HIF1A	ITGAM	505
HIF1A	ITGAM	505
CCND1	PTK6	715
CCND1	PTK6	715
HBEGF	PTK6	673
