from	to	combined_score
APP	PPARG	582
CD4	KIT	745
CD4	KIT	745
PIK3R2	KIT	969
PIK3R2	KIT	969
IL2	KIT	561
IL2	KIT	561
CCND1	KIT	612
CCND1	KIT	612
GAPDH	KIT	647
GAPDH	KIT	647
IL4	KIT	571
IL4	KIT	571
PLCG1	KIT	922
PLCG1	KIT	922
EREG	KIT	658
EREG	KIT	658
KRAS	KIT	969
KRAS	KIT	969
MDM2	KIT	556
MDM2	KIT	556
CDH1	KIT	604
CDH1	KIT	604
FLT4	KIT	517
FLT4	KIT	517
GAB1	KIT	917
GAB1	KIT	917
IL1B	KIT	520
IL1B	KIT	520
PIK3CA	KIT	977
PIK3CA	KIT	977
CBL	KIT	978
CBL	KIT	978
FGF2	KIT	891
FGF2	KIT	891
SHC2	KIT	856
SHC2	KIT	856
STAT3	KIT	962
STAT3	KIT	962
EGF	KIT	924
EGF	KIT	924
TP53	KIT	792
TP53	KIT	792
ATM	KIT	523
ATM	KIT	523
FLT1	KIT	530
FLT1	KIT	530
MAPK13	NCF1	695
MAPK13	NCF1	695
MAPK12	NCF1	696
MAPK12	NCF1	696
MAPK1	NCF1	920
MAPK1	NCF1	920
GAPDH	NCF1	505
GAPDH	NCF1	505
MAPK14	NCF1	956
MAPK14	NCF1	956
RAC2	NCF1	995
RAC2	NCF1	995
CYBA	NCF1	999
CYBA	NCF1	999
MAPK3	NCF1	954
MAPK3	NCF1	954
IL1B	NCF1	611
IL1B	NCF1	611
PAK1	NCF1	963
PAK1	NCF1	963
RAC2	ELMO2	909
RAC2	ELMO2	909
KDR	ELMO2	654
KDR	ELMO2	654
PXN	ELMO2	635
PXN	ELMO2	635
DOCK1	ELMO2	998
DOCK1	ELMO2	998
MAPK1	NCKAP1L	902
MAPK1	NCKAP1L	902
RAC2	NCKAP1L	872
RAC2	NCKAP1L	872
MAPK3	NCKAP1L	902
MAPK3	NCKAP1L	902
HBEGF	TGFA	722
HBEGF	TGFA	722
PLCG1	TGFA	625
PLCG1	TGFA	625
EREG	TGFA	704
EREG	TGFA	704
KRAS	TGFA	944
KRAS	TGFA	944
FLT4	TGFA	664
FLT4	TGFA	664
GAB1	TGFA	511
GAB1	TGFA	511
EP300	TGFA	906
EP300	TGFA	906
STAM2	TGFA	600
STAM2	TGFA	600
KDR	TGFA	708
KDR	TGFA	708
PIK3CA	TGFA	612
PIK3CA	TGFA	612
CBL	TGFA	618
CBL	TGFA	618
FGF2	TGFA	595
FGF2	TGFA	595
EGF	TGFA	831
EGF	TGFA	831
PXN	TGFA	900
PXN	TGFA	900
ERBB2	TGFA	980
ERBB2	TGFA	980
SH3GL1	TGFA	600
SH3GL1	TGFA	600
RPS27A	TGFA	600
RPS27A	TGFA	600
LRIG1	TGFA	911
LRIG1	TGFA	911
EGFR	TGFA	999
EGFR	TGFA	999
FLT1	TGFA	709
FLT1	TGFA	709
KIT	TGFA	680
KIT	TGFA	680
MAPK1	ABI2	910
MAPK1	ABI2	910
NCK2	ABI2	803
NCK2	ABI2	803
RAC2	ABI2	783
RAC2	ABI2	783
GAB1	ABI2	527
GAB1	ABI2	527
MAPK3	ABI2	906
MAPK3	ABI2	906
DOCK1	ABI2	510
DOCK1	ABI2	510
ELMO2	ABI2	539
ELMO2	ABI2	539
NCKAP1L	ABI2	978
NCKAP1L	ABI2	978
CD4	ALB	852
CD4	ALB	852
SIRT1	ALB	607
SIRT1	ALB	607
NFKBIA	ALB	646
NFKBIA	ALB	646
IL2	ALB	775
IL2	ALB	775
CCND1	ALB	673
CCND1	ALB	673
IFNG	ALB	740
IFNG	ALB	740
GAPDH	ALB	875
GAPDH	ALB	875
MAPK14	ALB	579
MAPK14	ALB	579
IL4	ALB	737
IL4	ALB	737
HSPB1	ALB	585
HSPB1	ALB	585
KRAS	ALB	592
KRAS	ALB	592
CCNB1	ALB	549
CCNB1	ALB	549
MDM2	ALB	606
MDM2	ALB	606
CDH1	ALB	809
CDH1	ALB	809
MAPK3	ALB	702
MAPK3	ALB	702
IL1B	ALB	822
IL1B	ALB	822
KDR	ALB	666
KDR	ALB	666
FGF2	ALB	821
FGF2	ALB	821
STAT3	ALB	730
STAT3	ALB	730
EGF	ALB	817
EGF	ALB	817
PXN	ALB	592
PXN	ALB	592
TP53	ALB	715
TP53	ALB	715
ERBB2	ALB	923
ERBB2	ALB	923
EGFR	ALB	789
EGFR	ALB	789
ATM	ALB	556
ATM	ALB	556
FLT1	ALB	566
FLT1	ALB	566
APP	ALB	793
APP	ALB	793
PPARG	ALB	737
PPARG	ALB	737
KIT	ALB	687
KIT	ALB	687
NCF1	ALB	519
NCF1	ALB	519
SIRT1	RICTOR	705
SIRT1	RICTOR	705
RBX1	RICTOR	525
RBX1	RICTOR	525
IL4	RICTOR	533
IL4	RICTOR	533
KRAS	RICTOR	600
KRAS	RICTOR	600
MAPK3	RICTOR	562
MAPK3	RICTOR	562
AKT3	RICTOR	977
AKT3	RICTOR	977
PIK3CA	RICTOR	743
PIK3CA	RICTOR	743
MAPKAP1	RICTOR	999
MAPKAP1	RICTOR	999
PXN	RICTOR	606
PXN	RICTOR	606
TP53	RICTOR	503
TP53	RICTOR	503
EGFR	RICTOR	513
EGFR	RICTOR	513
SIRT1	NOS3	822
SIRT1	NOS3	822
NFKBIA	NOS3	554
NFKBIA	NOS3	554
IFNG	NOS3	502
IFNG	NOS3	502
GAPDH	NOS3	707
GAPDH	NOS3	707
PLCG1	NOS3	857
PLCG1	NOS3	857
CYBA	NOS3	681
CYBA	NOS3	681
GAB1	NOS3	906
GAB1	NOS3	906
MAPK3	NOS3	683
MAPK3	NOS3	683
EP300	NOS3	926
EP300	NOS3	926
IL1B	NOS3	696
IL1B	NOS3	696
AKT3	NOS3	857
AKT3	NOS3	857
KDR	NOS3	983
KDR	NOS3	983
FGF2	NOS3	618
FGF2	NOS3	618
STAT3	NOS3	576
STAT3	NOS3	576
EGF	NOS3	527
EGF	NOS3	527
TP53	NOS3	564
TP53	NOS3	564
FLT1	NOS3	642
FLT1	NOS3	642
PPARG	NOS3	686
PPARG	NOS3	686
NCF1	NOS3	688
NCF1	NOS3	688
ALB	NOS3	690
ALB	NOS3	690
FLT4	VEGFD	999
FLT4	VEGFD	999
KDR	VEGFD	999
KDR	VEGFD	999
PIK3CA	VEGFD	908
PIK3CA	VEGFD	908
FGF2	VEGFD	651
FGF2	VEGFD	651
EGF	VEGFD	517
EGF	VEGFD	517
NRP1	VEGFD	709
NRP1	VEGFD	709
ERBB2	VEGFD	737
ERBB2	VEGFD	737
EGFR	VEGFD	805
EGFR	VEGFD	805
FLT1	VEGFD	968
FLT1	VEGFD	968
KIT	VEGFD	751
KIT	VEGFD	751
MAPK1	LRRK2	507
MAPK1	LRRK2	507
CDC37	LRRK2	963
CDC37	LRRK2	963
GAPDH	LRRK2	578
GAPDH	LRRK2	578
HBEGF	LRRK2	627
HBEGF	LRRK2	627
HSPB1	LRRK2	728
HSPB1	LRRK2	728
RPS16	LRRK2	561
RPS16	LRRK2	561
KRAS	LRRK2	588
KRAS	LRRK2	588
MAPK3	LRRK2	522
MAPK3	LRRK2	522
TP53	LRRK2	764
TP53	LRRK2	764
SH3GL1	LRRK2	720
SH3GL1	LRRK2	720
RPS11	LRRK2	549
RPS11	LRRK2	549
RPS27A	LRRK2	561
RPS27A	LRRK2	561
EGFR	LRRK2	725
EGFR	LRRK2	725
RPS3	LRRK2	564
RPS3	LRRK2	564
APP	LRRK2	707
APP	LRRK2	707
NFKBIA	MMP3	535
NFKBIA	MMP3	535
CCND1	MMP3	541
CCND1	MMP3	541
GAPDH	MMP3	633
GAPDH	MMP3	633
HBEGF	MMP3	941
HBEGF	MMP3	941
IL4	MMP3	519
IL4	MMP3	519
CDH1	MMP3	965
CDH1	MMP3	965
MAPK3	MMP3	517
MAPK3	MMP3	517
IL1B	MMP3	825
IL1B	MMP3	825
FGF2	MMP3	960
FGF2	MMP3	960
STAT3	MMP3	964
STAT3	MMP3	964
EGF	MMP3	548
EGF	MMP3	548
TP53	MMP3	523
TP53	MMP3	523
EGFR	MMP3	838
EGFR	MMP3	838
ALB	MMP3	677
ALB	MMP3	677
CCND1	PLK1	605
CCND1	PLK1	605
GAPDH	PLK1	560
GAPDH	PLK1	560
KRAS	PLK1	703
KRAS	PLK1	703
CCNB1	PLK1	999
CCNB1	PLK1	999
MDM2	PLK1	636
MDM2	PLK1	636
EP300	PLK1	761
EP300	PLK1	761
TP53	PLK1	989
TP53	PLK1	989
RPS27A	PLK1	690
RPS27A	PLK1	690
CCNA2	PLK1	994
CCNA2	PLK1	994
PAK1	PLK1	939
PAK1	PLK1	939
ATM	PLK1	777
ATM	PLK1	777
LRRK2	PLK1	517
LRRK2	PLK1	517
MAPK1	CRK	555
MAPK1	CRK	555
PIK3R2	CRK	947
PIK3R2	CRK	947
NCK2	CRK	595
NCK2	CRK	595
PTPN12	CRK	548
PTPN12	CRK	548
RAC2	CRK	567
RAC2	CRK	567
KRAS	CRK	527
KRAS	CRK	527
ITGAV	CRK	921
ITGAV	CRK	921
FLT4	CRK	955
FLT4	CRK	955
GAB1	CRK	993
GAB1	CRK	993
KDR	CRK	922
KDR	CRK	922
PIK3CA	CRK	929
PIK3CA	CRK	929
CBL	CRK	999
CBL	CRK	999
EGF	CRK	517
EGF	CRK	517
PXN	CRK	999
PXN	CRK	999
ERBB2	CRK	843
ERBB2	CRK	843
EGFR	CRK	996
EGFR	CRK	996
DOCK1	CRK	999
DOCK1	CRK	999
FLT1	CRK	907
FLT1	CRK	907
KIT	CRK	901
KIT	CRK	901
ELMO2	CRK	972
ELMO2	CRK	972
VEGFD	CRK	901
VEGFD	CRK	901
PIK3R2	AXL	736
PIK3R2	AXL	736
NCK2	AXL	590
NCK2	AXL	590
PLCG1	AXL	877
PLCG1	AXL	877
KRAS	AXL	562
KRAS	AXL	562
CDH1	AXL	532
CDH1	AXL	532
GAB1	AXL	830
GAB1	AXL	830
KDR	AXL	770
KDR	AXL	770
PIK3CA	AXL	810
PIK3CA	AXL	810
CBL	AXL	915
CBL	AXL	915
SHC2	AXL	829
SHC2	AXL	829
STAT3	AXL	526
STAT3	AXL	526
EGF	AXL	649
EGF	AXL	649
EGFR	AXL	825
EGFR	AXL	825
DOCK1	AXL	520
DOCK1	AXL	520
KIT	AXL	537
KIT	AXL	537
ELMO2	AXL	820
ELMO2	AXL	820
CD4	IGF1	522
CD4	IGF1	522
SIRT1	IGF1	718
SIRT1	IGF1	718
MAPK1	IGF1	945
MAPK1	IGF1	945
IL2	IGF1	504
IL2	IGF1	504
CCND1	IGF1	684
CCND1	IGF1	684
IFNG	IGF1	628
IFNG	IGF1	628
GAPDH	IGF1	687
GAPDH	IGF1	687
MAPK14	IGF1	525
MAPK14	IGF1	525
HBEGF	IGF1	961
HBEGF	IGF1	961
IL4	IGF1	575
IL4	IGF1	575
NCK2	IGF1	905
NCK2	IGF1	905
KRAS	IGF1	598
KRAS	IGF1	598
MDM2	IGF1	511
MDM2	IGF1	511
ITGAV	IGF1	927
ITGAV	IGF1	927
CDH1	IGF1	954
CDH1	IGF1	954
FLT4	IGF1	754
FLT4	IGF1	754
MAPK3	IGF1	969
MAPK3	IGF1	969
IL1B	IGF1	767
IL1B	IGF1	767
AKT3	IGF1	506
AKT3	IGF1	506
KDR	IGF1	848
KDR	IGF1	848
PIK3CA	IGF1	950
PIK3CA	IGF1	950
FGF2	IGF1	976
FGF2	IGF1	976
STAT3	IGF1	677
STAT3	IGF1	677
EGF	IGF1	973
EGF	IGF1	973
PXN	IGF1	936
PXN	IGF1	936
TP53	IGF1	706
TP53	IGF1	706
ERBB2	IGF1	934
ERBB2	IGF1	934
EGFR	IGF1	912
EGFR	IGF1	912
FLT1	IGF1	804
FLT1	IGF1	804
APP	IGF1	532
APP	IGF1	532
PPARG	IGF1	774
PPARG	IGF1	774
KIT	IGF1	837
KIT	IGF1	837
TGFA	IGF1	899
TGFA	IGF1	899
ALB	IGF1	770
ALB	IGF1	770
RICTOR	IGF1	563
RICTOR	IGF1	563
NOS3	IGF1	600
NOS3	IGF1	600
VEGFD	IGF1	505
VEGFD	IGF1	505
MMP3	IGF1	556
MMP3	IGF1	556
CRK	IGF1	962
CRK	IGF1	962
GAPDH	RPS9	608
GAPDH	RPS9	608
RPS16	RPS9	999
RPS16	RPS9	999
RPS11	RPS9	999
RPS11	RPS9	999
RPS27A	RPS9	999
RPS27A	RPS9	999
RPS3	RPS9	999
RPS3	RPS9	999
CD4	HSPA4	557
CD4	HSPA4	557
SIRT1	HSPA4	612
SIRT1	HSPA4	612
NFKBIA	HSPA4	774
NFKBIA	HSPA4	774
CDC37	HSPA4	853
CDC37	HSPA4	853
IL2	HSPA4	543
IL2	HSPA4	543
GAPDH	HSPA4	799
GAPDH	HSPA4	799
HSPB1	HSPA4	944
HSPB1	HSPA4	944
NEDD8	HSPA4	543
NEDD8	HSPA4	543
RPS16	HSPA4	584
RPS16	HSPA4	584
MDM2	HSPA4	857
MDM2	HSPA4	857
MAPK3	HSPA4	662
MAPK3	HSPA4	662
IL1B	HSPA4	612
IL1B	HSPA4	612
STAT3	HSPA4	534
STAT3	HSPA4	534
TP53	HSPA4	998
TP53	HSPA4	998
ERBB2	HSPA4	945
ERBB2	HSPA4	945
EGFR	HSPA4	896
EGFR	HSPA4	896
RPS3	HSPA4	678
RPS3	HSPA4	678
APP	HSPA4	760
APP	HSPA4	760
ALB	HSPA4	638
ALB	HSPA4	638
RICTOR	HSPA4	831
RICTOR	HSPA4	831
NOS3	HSPA4	514
NOS3	HSPA4	514
LRRK2	HSPA4	727
LRRK2	HSPA4	727
PLK1	HSPA4	540
PLK1	HSPA4	540
RPS9	HSPA4	549
RPS9	HSPA4	549
MAPK12	CTNNA1	610
MAPK12	CTNNA1	610
MAPK14	CTNNA1	620
MAPK14	CTNNA1	620
ADAM10	CTNNA1	903
ADAM10	CTNNA1	903
CDH1	CTNNA1	999
CDH1	CTNNA1	999
KDR	CTNNA1	906
KDR	CTNNA1	906
PIK3CA	CTNNA1	921
PIK3CA	CTNNA1	921
EGF	CTNNA1	920
EGF	CTNNA1	920
EGFR	CTNNA1	975
EGFR	CTNNA1	975
PAK1	CTNNA1	905
PAK1	CTNNA1	905
MMP3	CTNNA1	906
MMP3	CTNNA1	906
IGF1	CTNNA1	910
IGF1	CTNNA1	910
RBX1	UBB	937
RBX1	UBB	937
NFKBIA	UBB	674
NFKBIA	UBB	674
CDC37	UBB	605
CDC37	UBB	605
CCND1	UBB	608
CCND1	UBB	608
GAPDH	UBB	530
GAPDH	UBB	530
HBEGF	UBB	600
HBEGF	UBB	600
EREG	UBB	609
EREG	UBB	609
HSPB1	UBB	945
HSPB1	UBB	945
NEDD8	UBB	941
NEDD8	UBB	941
RPS16	UBB	660
RPS16	UBB	660
KRAS	UBB	922
KRAS	UBB	922
CCNB1	UBB	682
CCNB1	UBB	682
MDM2	UBB	986
MDM2	UBB	986
ADAM10	UBB	900
ADAM10	UBB	900
CDH1	UBB	613
CDH1	UBB	613
FLT4	UBB	537
FLT4	UBB	537
EP300	UBB	664
EP300	UBB	664
STAM2	UBB	942
STAM2	UBB	942
KDR	UBB	739
KDR	UBB	739
CBL	UBB	626
CBL	UBB	626
FGF2	UBB	608
FGF2	UBB	608
EGF	UBB	624
EGF	UBB	624
TP53	UBB	953
TP53	UBB	953
ERBB2	UBB	746
ERBB2	UBB	746
SH3GL1	UBB	656
SH3GL1	UBB	656
RPS11	UBB	889
RPS11	UBB	889
RPS27A	UBB	988
RPS27A	UBB	988
LRIG1	UBB	906
LRIG1	UBB	906
CCNA2	UBB	635
CCNA2	UBB	635
EGFR	UBB	777
EGFR	UBB	777
RPS3	UBB	669
RPS3	UBB	669
ATM	UBB	907
ATM	UBB	907
APP	UBB	525
APP	UBB	525
TGFA	UBB	600
TGFA	UBB	600
PLK1	UBB	707
PLK1	UBB	707
CD4	FOS	504
CD4	FOS	504
MAPK13	FOS	887
MAPK13	FOS	887
SIRT1	FOS	776
SIRT1	FOS	776
MAPK12	FOS	897
MAPK12	FOS	897
MAPK1	FOS	992
MAPK1	FOS	992
NFKBIA	FOS	686
NFKBIA	FOS	686
IL2	FOS	691
IL2	FOS	691
CCND1	FOS	987
CCND1	FOS	987
GAPDH	FOS	686
GAPDH	FOS	686
MAPK14	FOS	966
MAPK14	FOS	966
HBEGF	FOS	958
HBEGF	FOS	958
IL4	FOS	501
IL4	FOS	501
EREG	FOS	922
EREG	FOS	922
KRAS	FOS	653
KRAS	FOS	653
CDH1	FOS	612
CDH1	FOS	612
CREBBP	FOS	881
CREBBP	FOS	881
MAPK3	FOS	983
MAPK3	FOS	983
EP300	FOS	998
EP300	FOS	998
IL1B	FOS	690
IL1B	FOS	690
FGF2	FOS	572
FGF2	FOS	572
STAT3	FOS	998
STAT3	FOS	998
EGF	FOS	967
EGF	FOS	967
TP53	FOS	882
TP53	FOS	882
ERBB2	FOS	531
ERBB2	FOS	531
CCNA2	FOS	527
CCNA2	FOS	527
EGFR	FOS	977
EGFR	FOS	977
PPARG	FOS	960
PPARG	FOS	960
TGFA	FOS	934
TGFA	FOS	934
ALB	FOS	671
ALB	FOS	671
IGF1	FOS	615
IGF1	FOS	615
HSPA4	FOS	581
HSPA4	FOS	581
PLCG1	ITPR1	957
PLCG1	ITPR1	957
KRAS	ITPR1	511
KRAS	ITPR1	511
NOS3	ITPR1	531
NOS3	ITPR1	531
CD4	CXCL8	832
CD4	CXCL8	832
SIRT1	CXCL8	504
SIRT1	CXCL8	504
NFKBIA	CXCL8	843
NFKBIA	CXCL8	843
IL2	CXCL8	873
IL2	CXCL8	873
CCND1	CXCL8	560
CCND1	CXCL8	560
IFNG	CXCL8	862
IFNG	CXCL8	862
GAPDH	CXCL8	728
GAPDH	CXCL8	728
MAPK14	CXCL8	953
MAPK14	CXCL8	953
HBEGF	CXCL8	590
HBEGF	CXCL8	590
IL4	CXCL8	986
IL4	CXCL8	986
CDH1	CXCL8	603
CDH1	CXCL8	603
CREBBP	CXCL8	960
CREBBP	CXCL8	960
MAPK3	CXCL8	681
MAPK3	CXCL8	681
EP300	CXCL8	951
EP300	CXCL8	951
IL1B	CXCL8	998
IL1B	CXCL8	998
KDR	CXCL8	609
KDR	CXCL8	609
FGF2	CXCL8	775
FGF2	CXCL8	775
STAT3	CXCL8	903
STAT3	CXCL8	903
EGF	CXCL8	725
EGF	CXCL8	725
TP53	CXCL8	693
TP53	CXCL8	693
ERBB2	CXCL8	716
ERBB2	CXCL8	716
EGFR	CXCL8	654
EGFR	CXCL8	654
FLT1	CXCL8	595
FLT1	CXCL8	595
PPARG	CXCL8	636
PPARG	CXCL8	636
KIT	CXCL8	504
KIT	CXCL8	504
ALB	CXCL8	743
ALB	CXCL8	743
NOS3	CXCL8	627
NOS3	CXCL8	627
VEGFD	CXCL8	523
VEGFD	CXCL8	523
MMP3	CXCL8	734
MMP3	CXCL8	734
IGF1	CXCL8	656
IGF1	CXCL8	656
HSPA4	CXCL8	519
HSPA4	CXCL8	519
FOS	CXCL8	616
FOS	CXCL8	616
CD4	CYCS	556
CD4	CYCS	556
SIRT1	CYCS	714
SIRT1	CYCS	714
MAPK1	CYCS	950
MAPK1	CYCS	950
NFKBIA	CYCS	575
NFKBIA	CYCS	575
CCND1	CYCS	661
CCND1	CYCS	661
GAPDH	CYCS	825
GAPDH	CYCS	825
HSPB1	CYCS	993
HSPB1	CYCS	993
CCNB1	CYCS	632
CCNB1	CYCS	632
MDM2	CYCS	600
MDM2	CYCS	600
MAPK3	CYCS	964
MAPK3	CYCS	964
IL1B	CYCS	636
IL1B	CYCS	636
STAT3	CYCS	600
STAT3	CYCS	600
EGF	CYCS	517
EGF	CYCS	517
TP53	CYCS	859
TP53	CYCS	859
CCNA2	CYCS	589
CCNA2	CYCS	589
EGFR	CYCS	556
EGFR	CYCS	556
ATM	CYCS	524
ATM	CYCS	524
APP	CYCS	507
APP	CYCS	507
PPARG	CYCS	560
PPARG	CYCS	560
ALB	CYCS	860
ALB	CYCS	860
NOS3	CYCS	638
NOS3	CYCS	638
LRRK2	CYCS	525
LRRK2	CYCS	525
IGF1	CYCS	510
IGF1	CYCS	510
HSPA4	CYCS	814
HSPA4	CYCS	814
ITPR1	CYCS	992
ITPR1	CYCS	992
CXCL8	CYCS	501
CXCL8	CYCS	501
MAPK1	PRKACA	867
MAPK1	PRKACA	867
NFKBIA	PRKACA	819
NFKBIA	PRKACA	819
NCK2	PRKACA	900
NCK2	PRKACA	900
CREBBP	PRKACA	646
CREBBP	PRKACA	646
GAB1	PRKACA	911
GAB1	PRKACA	911
MAPK3	PRKACA	870
MAPK3	PRKACA	870
EP300	PRKACA	618
EP300	PRKACA	618
KDR	PRKACA	902
KDR	PRKACA	902
PXN	PRKACA	900
PXN	PRKACA	900
ERBB2	PRKACA	903
ERBB2	PRKACA	903
EGFR	PRKACA	506
EGFR	PRKACA	506
NOS3	PRKACA	911
NOS3	PRKACA	911
LRRK2	PRKACA	655
LRRK2	PRKACA	655
FOS	PRKACA	861
FOS	PRKACA	861
ITPR1	PRKACA	939
ITPR1	PRKACA	939
MAPK14	ADAM17	929
MAPK14	ADAM17	929
HBEGF	ADAM17	968
HBEGF	ADAM17	968
EREG	ADAM17	956
EREG	ADAM17	956
ADAM10	ADAM17	862
ADAM10	ADAM17	862
IL1B	ADAM17	528
IL1B	ADAM17	528
EGF	ADAM17	964
EGF	ADAM17	964
ERBB2	ADAM17	948
ERBB2	ADAM17	948
RPS27A	ADAM17	900
RPS27A	ADAM17	900
EGFR	ADAM17	949
EGFR	ADAM17	949
APP	ADAM17	782
APP	ADAM17	782
TGFA	ADAM17	814
TGFA	ADAM17	814
MMP3	ADAM17	535
MMP3	ADAM17	535
UBB	ADAM17	900
UBB	ADAM17	900
CD4	CASP3	677
CD4	CASP3	677
SIRT1	CASP3	689
SIRT1	CASP3	689
MAPK1	CASP3	914
MAPK1	CASP3	914
NFKBIA	CASP3	748
NFKBIA	CASP3	748
IL2	CASP3	736
IL2	CASP3	736
CCND1	CASP3	865
CCND1	CASP3	865
IFNG	CASP3	608
IFNG	CASP3	608
GAPDH	CASP3	883
GAPDH	CASP3	883
MAPK14	CASP3	977
MAPK14	CASP3	977
IL4	CASP3	566
IL4	CASP3	566
HSPB1	CASP3	782
HSPB1	CASP3	782
KRAS	CASP3	673
KRAS	CASP3	673
CCNB1	CASP3	817
CCNB1	CASP3	817
MDM2	CASP3	965
MDM2	CASP3	965
CDH1	CASP3	989
CDH1	CASP3	989
MAPK3	CASP3	963
MAPK3	CASP3	963
IL1B	CASP3	827
IL1B	CASP3	827
AKT3	CASP3	788
AKT3	CASP3	788
KDR	CASP3	605
KDR	CASP3	605
PIK3CA	CASP3	530
PIK3CA	CASP3	530
FGF2	CASP3	689
FGF2	CASP3	689
STAT3	CASP3	817
STAT3	CASP3	817
EGF	CASP3	710
EGF	CASP3	710
PXN	CASP3	539
PXN	CASP3	539
TP53	CASP3	925
TP53	CASP3	925
ERBB2	CASP3	696
ERBB2	CASP3	696
CCNA2	CASP3	695
CCNA2	CASP3	695
EGFR	CASP3	759
EGFR	CASP3	759
PAK1	CASP3	922
PAK1	CASP3	922
ATM	CASP3	682
ATM	CASP3	682
APP	CASP3	943
APP	CASP3	943
PPARG	CASP3	644
PPARG	CASP3	644
KIT	CASP3	582
KIT	CASP3	582
ALB	CASP3	852
ALB	CASP3	852
NOS3	CASP3	682
NOS3	CASP3	682
LRRK2	CASP3	578
LRRK2	CASP3	578
MMP3	CASP3	633
MMP3	CASP3	633
PLK1	CASP3	544
PLK1	CASP3	544
IGF1	CASP3	702
IGF1	CASP3	702
HSPA4	CASP3	856
HSPA4	CASP3	856
FOS	CASP3	609
FOS	CASP3	609
ITPR1	CASP3	563
ITPR1	CASP3	563
CXCL8	CASP3	668
CXCL8	CASP3	668
CYCS	CASP3	995
CYCS	CASP3	995
FLT4	VEGFB	927
FLT4	VEGFB	927
KDR	VEGFB	975
KDR	VEGFB	975
FGF2	VEGFB	566
FGF2	VEGFB	566
NRP1	VEGFB	984
NRP1	VEGFB	984
ERBB2	VEGFB	725
ERBB2	VEGFB	725
RASA1	VEGFB	902
RASA1	VEGFB	902
EGFR	VEGFB	759
EGFR	VEGFB	759
FLT1	VEGFB	999
FLT1	VEGFB	999
KIT	VEGFB	754
KIT	VEGFB	754
VEGFD	VEGFB	517
VEGFD	VEGFB	517
GAPDH	RPL4	665
GAPDH	RPL4	665
RPS16	RPL4	999
RPS16	RPL4	999
MDM2	RPL4	617
MDM2	RPL4	617
RPS11	RPL4	999
RPS11	RPL4	999
RPS27A	RPL4	999
RPS27A	RPL4	999
RPS3	RPL4	999
RPS3	RPL4	999
RPS9	RPL4	999
RPS9	RPL4	999
HSPA4	RPL4	585
HSPA4	RPL4	585
RAC2	ELMO1	958
RAC2	ELMO1	958
KDR	ELMO1	654
KDR	ELMO1	654
PXN	ELMO1	680
PXN	ELMO1	680
DOCK1	ELMO1	999
DOCK1	ELMO1	999
ELMO2	ELMO1	947
ELMO2	ELMO1	947
CRK	ELMO1	993
CRK	ELMO1	993
MAPK1	SPHK1	814
MAPK1	SPHK1	814
PLCG1	SPHK1	908
PLCG1	SPHK1	908
KRAS	SPHK1	919
KRAS	SPHK1	919
ITGAV	SPHK1	903
ITGAV	SPHK1	903
MAPK3	SPHK1	911
MAPK3	SPHK1	911
EP300	SPHK1	572
EP300	SPHK1	572
RASA1	SPHK1	900
RASA1	SPHK1	900
MAPK13	PAK2	942
MAPK13	PAK2	942
MAPK12	PAK2	942
MAPK12	PAK2	942
MAPK1	PAK2	696
MAPK1	PAK2	696
MAPK14	PAK2	958
MAPK14	PAK2	958
NCK2	PAK2	972
NCK2	PAK2	972
PLCG1	PAK2	665
PLCG1	PAK2	665
RAC2	PAK2	981
RAC2	PAK2	981
KRAS	PAK2	933
KRAS	PAK2	933
MAPK3	PAK2	796
MAPK3	PAK2	796
KDR	PAK2	900
KDR	PAK2	900
NRP1	PAK2	600
NRP1	PAK2	600
PXN	PAK2	954
PXN	PAK2	954
RPS27A	PAK2	905
RPS27A	PAK2	905
PAK1	PAK2	941
PAK1	PAK2	941
CTNNA1	PAK2	904
CTNNA1	PAK2	904
UBB	PAK2	900
UBB	PAK2	900
CASP3	PAK2	970
CASP3	PAK2	970
MAPK1	BAIAP2	903
MAPK1	BAIAP2	903
NCK2	BAIAP2	751
NCK2	BAIAP2	751
RAC2	BAIAP2	875
RAC2	BAIAP2	875
MAPK3	BAIAP2	906
MAPK3	BAIAP2	906
EGFR	BAIAP2	730
EGFR	BAIAP2	730
NCKAP1L	BAIAP2	612
NCKAP1L	BAIAP2	612
ABI2	BAIAP2	765
ABI2	BAIAP2	765
MAPK1	ROCK2	844
MAPK1	ROCK2	844
RAC2	ROCK2	568
RAC2	ROCK2	568
KRAS	ROCK2	626
KRAS	ROCK2	626
GAB1	ROCK2	819
GAB1	ROCK2	819
MAPK3	ROCK2	853
MAPK3	ROCK2	853
KDR	ROCK2	928
KDR	ROCK2	928
STAT3	ROCK2	561
STAT3	ROCK2	561
ERBB2	ROCK2	747
ERBB2	ROCK2	747
PLK1	ROCK2	915
PLK1	ROCK2	915
RBX1	RUVBL1	913
RBX1	RUVBL1	913
RPS16	RUVBL1	783
RPS16	RUVBL1	783
CCNA2	RUVBL1	672
CCNA2	RUVBL1	672
RPS3	RUVBL1	696
RPS3	RUVBL1	696
ATM	RUVBL1	633
ATM	RUVBL1	633
RPS9	RUVBL1	590
RPS9	RUVBL1	590
HSPA4	RUVBL1	754
HSPA4	RUVBL1	754
RPL4	RUVBL1	674
RPL4	RUVBL1	674
NEDD8	RPS15A	564
NEDD8	RPS15A	564
RPS16	RPS15A	999
