from	to	combined_score
MAPK14	CASP3	977
KRAS	CASP3	673
KRAS	CASP3	673
MDM2	CASP3	965
MDM2	CASP3	965
CDH1	CASP3	989
CDH1	CASP3	989
MAPK3	CASP3	963
MAPK3	CASP3	963
IL1B	CASP3	827
IL1B	CASP3	827
KDR	CASP3	605
KDR	CASP3	605
PIK3CA	CASP3	530
PIK3CA	CASP3	530
FGF2	CASP3	689
FGF2	CASP3	689
STAT3	CASP3	817
STAT3	CASP3	817
EGF	CASP3	710
EGF	CASP3	710
TP53	CASP3	925
TP53	CASP3	925
ERBB2	CASP3	696
ERBB2	CASP3	696
EGFR	CASP3	759
EGFR	CASP3	759
ATM	CASP3	682
ATM	CASP3	682
KIT	CASP3	582
KIT	CASP3	582
ALB	CASP3	852
ALB	CASP3	852
SHH	CASP3	524
SHH	CASP3	524
MAP2K1	CASP3	643
MAP2K1	CASP3	643
IGF1	CASP3	702
IGF1	CASP3	702
HSPA4	CASP3	856
HSPA4	CASP3	856
FOS	CASP3	609
FOS	CASP3	609
CXCL8	CASP3	668
CXCL8	CASP3	668
GAPDH	RPL4	665
GAPDH	RPL4	665
RPS16	RPL4	999
RPS16	RPL4	999
MDM2	RPL4	617
MDM2	RPL4	617
RPL8	RPL4	999
RPL8	RPL4	999
RPS11	RPL4	999
RPS11	RPL4	999
RPS27A	RPL4	999
RPS27A	RPL4	999
RPS3	RPL4	999
RPS3	RPL4	999
RPS23	RPL4	999
RPS23	RPL4	999
RPS9	RPL4	999
RPS9	RPL4	999
HSPA4	RPL4	585
HSPA4	RPL4	585
MAPK1	FGF5	946
MAPK1	FGF5	946
PLCG1	FGF5	611
PLCG1	FGF5	611
KRAS	FGF5	912
KRAS	FGF5	912
GAB1	FGF5	511
GAB1	FGF5	511
MAPK3	FGF5	931
MAPK3	FGF5	931
KDR	FGF5	826
KDR	FGF5	826
PIK3CA	FGF5	521
PIK3CA	FGF5	521
CBL	FGF5	608
CBL	FGF5	608
EGF	FGF5	831
EGF	FGF5	831
ERBB2	FGF5	686
ERBB2	FGF5	686
RPS27A	FGF5	600
RPS27A	FGF5	600
EGFR	FGF5	724
EGFR	FGF5	724
KIT	FGF5	734
KIT	FGF5	734
SHH	FGF5	557
SHH	FGF5	557
IGF1	FGF5	692
IGF1	FGF5	692
UBB	FGF5	618
UBB	FGF5	618
RBX1	UBE2N	857
RBX1	UBE2N	857
NFKBIA	UBE2N	856
NFKBIA	UBE2N	856
NEDD8	UBE2N	723
NEDD8	UBE2N	723
MDM2	UBE2N	527
MDM2	UBE2N	527
CBL	UBE2N	623
CBL	UBE2N	623
TP53	UBE2N	888
TP53	UBE2N	888
RPS27A	UBE2N	998
RPS27A	UBE2N	998
ATM	UBE2N	973
ATM	UBE2N	973
UBB	UBE2N	987
UBB	UBE2N	987
NEDD8	RPS15A	564
NEDD8	RPS15A	564
RPS16	RPS15A	999
RPS16	RPS15A	999
RPL8	RPS15A	999
RPL8	RPS15A	999
RPS11	RPS15A	999
RPS11	RPS15A	999
RPS27A	RPS15A	999
RPS27A	RPS15A	999
RPS3	RPS15A	999
RPS3	RPS15A	999
RPS23	RPS15A	999
RPS23	RPS15A	999
RPS9	RPS15A	999
RPS9	RPS15A	999
RPL4	RPS15A	999
RPL4	RPS15A	999
FGF4	FGF8	509
FGF4	FGF8	509
MAPK1	FGF8	922
MAPK1	FGF8	922
PIK3R2	FGF8	504
PIK3R2	FGF8	504
FGF23	FGF8	700
FGF23	FGF8	700
PLCG1	FGF8	625
PLCG1	FGF8	625
KRAS	FGF8	915
KRAS	FGF8	915
GAB1	FGF8	513
GAB1	FGF8	513
MAPK3	FGF8	940
MAPK3	FGF8	940
KDR	FGF8	808
KDR	FGF8	808
PIK3CA	FGF8	531
PIK3CA	FGF8	531
CBL	FGF8	620
CBL	FGF8	620
FGF2	FGF8	518
FGF2	FGF8	518
EGF	FGF8	695
EGF	FGF8	695
ERBB2	FGF8	686
ERBB2	FGF8	686
RPS27A	FGF8	600
RPS27A	FGF8	600
EGFR	FGF8	750
EGFR	FGF8	750
KIT	FGF8	763
KIT	FGF8	763
ALB	FGF8	596
ALB	FGF8	596
SHH	FGF8	969
SHH	FGF8	969
IGF1	FGF8	669
IGF1	FGF8	669
UBB	FGF8	600
UBB	FGF8	600
MAPK1	GSK3B	598
MAPK1	GSK3B	598
RBX1	GSK3B	732
RBX1	GSK3B	732
NFKBIA	GSK3B	513
NFKBIA	GSK3B	513
CCND1	GSK3B	993
CCND1	GSK3B	993
GAPDH	GSK3B	710
GAPDH	GSK3B	710
KRAS	GSK3B	624
KRAS	GSK3B	624
MDM2	GSK3B	665
MDM2	GSK3B	665
CDH1	GSK3B	899
CDH1	GSK3B	899
CREBBP	GSK3B	523
CREBBP	GSK3B	523
IL1B	GSK3B	503
IL1B	GSK3B	503
PIK3CA	GSK3B	541
PIK3CA	GSK3B	541
FGF2	GSK3B	587
FGF2	GSK3B	587
STAT3	GSK3B	739
STAT3	GSK3B	739
EGF	GSK3B	609
EGF	GSK3B	609
TP53	GSK3B	999
TP53	GSK3B	999
RPS27A	GSK3B	625
RPS27A	GSK3B	625
ALB	GSK3B	658
ALB	GSK3B	658
SHH	GSK3B	647
SHH	GSK3B	647
MAP2K1	GSK3B	878
MAP2K1	GSK3B	878
IGF1	GSK3B	638
IGF1	GSK3B	638
HSPA4	GSK3B	683
HSPA4	GSK3B	683
UBB	GSK3B	638
UBB	GSK3B	638
CASP3	GSK3B	712
CASP3	GSK3B	712
MAPK1	HSP90AA1	980
MAPK1	HSP90AA1	980
RBX1	HSP90AA1	527
RBX1	HSP90AA1	527
NFKBIA	HSP90AA1	550
NFKBIA	HSP90AA1	550
IL2	HSP90AA1	948
IL2	HSP90AA1	948
CCND1	HSP90AA1	891
CCND1	HSP90AA1	891
GAPDH	HSP90AA1	912
GAPDH	HSP90AA1	912
MAPK14	HSP90AA1	627
MAPK14	HSP90AA1	627
PLCG1	HSP90AA1	882
PLCG1	HSP90AA1	882
RPS16	HSP90AA1	606
RPS16	HSP90AA1	606
KRAS	HSP90AA1	965
KRAS	HSP90AA1	965
MDM2	HSP90AA1	983
MDM2	HSP90AA1	983
CDH1	HSP90AA1	671
CDH1	HSP90AA1	671
RPL8	HSP90AA1	607
RPL8	HSP90AA1	607
GAB1	HSP90AA1	613
GAB1	HSP90AA1	613
MAPK3	HSP90AA1	990
MAPK3	HSP90AA1	990
EP300	HSP90AA1	609
EP300	HSP90AA1	609
IL1B	HSP90AA1	611
IL1B	HSP90AA1	611
KDR	HSP90AA1	992
KDR	HSP90AA1	992
PIK3CA	HSP90AA1	880
PIK3CA	HSP90AA1	880
CBL	HSP90AA1	744
CBL	HSP90AA1	744
STAT3	HSP90AA1	999
STAT3	HSP90AA1	999
EGF	HSP90AA1	951
EGF	HSP90AA1	951
TP53	HSP90AA1	999
TP53	HSP90AA1	999
ERBB2	HSP90AA1	999
ERBB2	HSP90AA1	999
RPS11	HSP90AA1	542
RPS11	HSP90AA1	542
RPS27A	HSP90AA1	768
RPS27A	HSP90AA1	768
EGFR	HSP90AA1	999
EGFR	HSP90AA1	999
RPS3	HSP90AA1	953
RPS3	HSP90AA1	953
ATM	HSP90AA1	947
ATM	HSP90AA1	947
KIT	HSP90AA1	892
KIT	HSP90AA1	892
ALB	HSP90AA1	570
ALB	HSP90AA1	570
MAP2K1	HSP90AA1	665
MAP2K1	HSP90AA1	665
HSPA4	HSP90AA1	999
HSPA4	HSP90AA1	999
UBB	HSP90AA1	791
UBB	HSP90AA1	791
CASP3	HSP90AA1	833
CASP3	HSP90AA1	833
RPL4	HSP90AA1	640
RPL4	HSP90AA1	640
UBE2N	HSP90AA1	831
UBE2N	HSP90AA1	831
GSK3B	HSP90AA1	855
GSK3B	HSP90AA1	855
CD4	LCK	999
CD4	LCK	999
MAPK1	LCK	977
MAPK1	LCK	977
NFKBIA	LCK	964
NFKBIA	LCK	964
PIK3R2	LCK	756
PIK3R2	LCK	756
IL2	LCK	974
IL2	LCK	974
MAPK14	LCK	930
MAPK14	LCK	930
PLCG1	LCK	984
PLCG1	LCK	984
KRAS	LCK	945
KRAS	LCK	945
MAPK3	LCK	948
MAPK3	LCK	948
PIK3CA	LCK	975
PIK3CA	LCK	975
CBL	LCK	998
CBL	LCK	998
STAT3	LCK	987
STAT3	LCK	987
EGF	LCK	937
EGF	LCK	937
TP53	LCK	528
TP53	LCK	528
EGFR	LCK	932
EGFR	LCK	932
KIT	LCK	778
KIT	LCK	778
MAP2K1	LCK	933
MAP2K1	LCK	933
FOS	LCK	694
FOS	LCK	694
HSP90AA1	LCK	914
HSP90AA1	LCK	914
FGF4	FGFR3	918
FGF4	FGFR3	918
FGF20	FGFR3	847
FGF20	FGFR3	847
MAPK1	FGFR3	920
MAPK1	FGFR3	920
PIK3R2	FGFR3	842
PIK3R2	FGFR3	842
CCND1	FGFR3	684
CCND1	FGFR3	684
FGF23	FGFR3	984
FGF23	FGFR3	984
PLCG1	FGFR3	936
PLCG1	FGFR3	936
KRAS	FGFR3	976
KRAS	FGFR3	976
MDM2	FGFR3	773
MDM2	FGFR3	773
GAB1	FGFR3	916
GAB1	FGFR3	916
MAPK3	FGFR3	926
MAPK3	FGFR3	926
PIK3CA	FGFR3	974
PIK3CA	FGFR3	974
CBL	FGFR3	928
CBL	FGFR3	928
FGF2	FGFR3	999
FGF2	FGFR3	999
STAT3	FGFR3	971
STAT3	FGFR3	971
EGF	FGFR3	780
EGF	FGFR3	780
TP53	FGFR3	687
TP53	FGFR3	687
ERBB2	FGFR3	584
ERBB2	FGFR3	584
RPS27A	FGFR3	647
RPS27A	FGFR3	647
FGF18	FGFR3	995
FGF18	FGFR3	995
ATM	FGFR3	528
ATM	FGFR3	528
SHH	FGFR3	502
SHH	FGFR3	502
IGF1	FGFR3	778
IGF1	FGFR3	778
UBB	FGFR3	660
UBB	FGFR3	660
FOS	FGFR3	922
FOS	FGFR3	922
FGF5	FGFR3	889
FGF5	FGFR3	889
FGF8	FGFR3	997
FGF8	FGFR3	997
HSP90AA1	FGFR3	933
HSP90AA1	FGFR3	933
CD4	PTPN11	951
CD4	PTPN11	951
FGF4	PTPN11	629
FGF4	PTPN11	629
FGF20	PTPN11	578
FGF20	PTPN11	578
MAPK1	PTPN11	976
MAPK1	PTPN11	976
PIK3R2	PTPN11	927
PIK3R2	PTPN11	927
IL2	PTPN11	947
IL2	PTPN11	947
MAPK14	PTPN11	679
MAPK14	PTPN11	679
FGF23	PTPN11	904
FGF23	PTPN11	904
PLCG1	PTPN11	693
PLCG1	PTPN11	693
KRAS	PTPN11	988
KRAS	PTPN11	988
GAB1	PTPN11	999
GAB1	PTPN11	999
MAPK3	PTPN11	996
MAPK3	PTPN11	996
KDR	PTPN11	986
KDR	PTPN11	986
PIK3CA	PTPN11	984
PIK3CA	PTPN11	984
CBL	PTPN11	985
CBL	PTPN11	985
FGF2	PTPN11	703
FGF2	PTPN11	703
STAT3	PTPN11	968
STAT3	PTPN11	968
EGF	PTPN11	972
EGF	PTPN11	972
TP53	PTPN11	572
TP53	PTPN11	572
ERBB2	PTPN11	998
ERBB2	PTPN11	998
RPS27A	PTPN11	608
RPS27A	PTPN11	608
FGF18	PTPN11	577
FGF18	PTPN11	577
EGFR	PTPN11	999
EGFR	PTPN11	999
KIT	PTPN11	990
KIT	PTPN11	990
MAP2K1	PTPN11	982
MAP2K1	PTPN11	982
IGF1	PTPN11	944
IGF1	PTPN11	944
UBB	PTPN11	609
UBB	PTPN11	609
FGF5	PTPN11	585
FGF5	PTPN11	585
FGF8	PTPN11	722
FGF8	PTPN11	722
GSK3B	PTPN11	503
GSK3B	PTPN11	503
HSP90AA1	PTPN11	518
HSP90AA1	PTPN11	518
LCK	PTPN11	946
LCK	PTPN11	946
FGFR3	PTPN11	965
FGFR3	PTPN11	965
CD4	PTK2	771
CD4	PTK2	771
MAPK1	PTK2	929
MAPK1	PTK2	929
PIK3R2	PTK2	863
PIK3R2	PTK2	863
CCND1	PTK2	563
CCND1	PTK2	563
GAPDH	PTK2	670
GAPDH	PTK2	670
MAPK14	PTK2	850
MAPK14	PTK2	850
PLCG1	PTK2	988
PLCG1	PTK2	988
KRAS	PTK2	953
KRAS	PTK2	953
MDM2	PTK2	725
MDM2	PTK2	725
CDH1	PTK2	669
CDH1	PTK2	669
MAPK3	PTK2	944
MAPK3	PTK2	944
KDR	PTK2	932
KDR	PTK2	932
PIK3CA	PTK2	953
PIK3CA	PTK2	953
CBL	PTK2	841
CBL	PTK2	841
FGF2	PTK2	520
FGF2	PTK2	520
STAT3	PTK2	960
STAT3	PTK2	960
EGF	PTK2	803
EGF	PTK2	803
TP53	PTK2	955
TP53	PTK2	955
ERBB2	PTK2	970
ERBB2	PTK2	970
EGFR	PTK2	973
EGFR	PTK2	973
ALB	PTK2	501
ALB	PTK2	501
HSPA4	PTK2	575
HSPA4	PTK2	575
FOS	PTK2	936
FOS	PTK2	936
CASP3	PTK2	953
CASP3	PTK2	953
HSP90AA1	PTK2	961
HSP90AA1	PTK2	961
LCK	PTK2	949
LCK	PTK2	949
PTPN11	PTK2	993
PTPN11	PTK2	993
GAPDH	RPS2	596
GAPDH	RPS2	596
NEDD8	RPS2	549
NEDD8	RPS2	549
RPS16	RPS2	999
RPS16	RPS2	999
RPL8	RPS2	999
RPL8	RPS2	999
RPS11	RPS2	999
RPS11	RPS2	999
RPS27A	RPS2	999
RPS27A	RPS2	999
RPS3	RPS2	999
RPS3	RPS2	999
RPS23	RPS2	999
RPS23	RPS2	999
RPS9	RPS2	999
RPS9	RPS2	999
HSPA4	RPS2	614
HSPA4	RPS2	614
RPL4	RPS2	999
RPL4	RPS2	999
RPS15A	RPS2	999
RPS15A	RPS2	999
HSP90AA1	RPS2	551
HSP90AA1	RPS2	551
CD4	CTNNB1	678
CD4	CTNNB1	678
FGF4	CTNNB1	643
FGF4	CTNNB1	643
FGF20	CTNNB1	525
FGF20	CTNNB1	525
MAPK1	CTNNB1	633
MAPK1	CTNNB1	633
RBX1	CTNNB1	806
RBX1	CTNNB1	806
NFKBIA	CTNNB1	570
NFKBIA	CTNNB1	570
PIK3R2	CTNNB1	601
PIK3R2	CTNNB1	601
CCND1	CTNNB1	993
CCND1	CTNNB1	993
GAPDH	CTNNB1	868
GAPDH	CTNNB1	868
MAPK14	CTNNB1	822
MAPK14	CTNNB1	822
KRAS	CTNNB1	854
KRAS	CTNNB1	854
MDM2	CTNNB1	640
MDM2	CTNNB1	640
CDH1	CTNNB1	999
CDH1	CTNNB1	999
CREBBP	CTNNB1	999
CREBBP	CTNNB1	999
MAPK3	CTNNB1	768
MAPK3	CTNNB1	768
EP300	CTNNB1	999
EP300	CTNNB1	999
IL1B	CTNNB1	612
IL1B	CTNNB1	612
KDR	CTNNB1	998
KDR	CTNNB1	998
PIK3CA	CTNNB1	975
PIK3CA	CTNNB1	975
CBL	CTNNB1	913
CBL	CTNNB1	913
FGF2	CTNNB1	779
FGF2	CTNNB1	779
STAT3	CTNNB1	812
STAT3	CTNNB1	812
EGF	CTNNB1	979
EGF	CTNNB1	979
TP53	CTNNB1	863
TP53	CTNNB1	863
ERBB2	CTNNB1	999
ERBB2	CTNNB1	999
RPS27A	CTNNB1	762
RPS27A	CTNNB1	762
FGF18	CTNNB1	520
FGF18	CTNNB1	520
EGFR	CTNNB1	999
EGFR	CTNNB1	999
ATM	CTNNB1	630
ATM	CTNNB1	630
KIT	CTNNB1	685
KIT	CTNNB1	685
ALB	CTNNB1	803
ALB	CTNNB1	803
SHH	CTNNB1	839
SHH	CTNNB1	839
MAP2K1	CTNNB1	723
MAP2K1	CTNNB1	723
IGF1	CTNNB1	968
IGF1	CTNNB1	968
HSPA4	CTNNB1	578
HSPA4	CTNNB1	578
UBB	CTNNB1	691
UBB	CTNNB1	691
FOS	CTNNB1	992
FOS	CTNNB1	992
CXCL8	CTNNB1	642
CXCL8	CTNNB1	642
CASP3	CTNNB1	990
CASP3	CTNNB1	990
FGF5	CTNNB1	587
FGF5	CTNNB1	587
FGF8	CTNNB1	739
FGF8	CTNNB1	739
GSK3B	CTNNB1	999
GSK3B	CTNNB1	999
HSP90AA1	CTNNB1	685
HSP90AA1	CTNNB1	685
FGFR3	CTNNB1	660
FGFR3	CTNNB1	660
PTPN11	CTNNB1	995
PTPN11	CTNNB1	995
PTK2	CTNNB1	816
PTK2	CTNNB1	816
RBX1	RPS3A	585
RBX1	RPS3A	585
GAPDH	RPS3A	683
GAPDH	RPS3A	683
RPS16	RPS3A	999
RPS16	RPS3A	999
RPL8	RPS3A	999
RPL8	RPS3A	999
RPS11	RPS3A	999
RPS11	RPS3A	999
RPS27A	RPS3A	999
RPS27A	RPS3A	999
RPS3	RPS3A	999
RPS3	RPS3A	999
RPS23	RPS3A	999
RPS23	RPS3A	999
RPS9	RPS3A	999
RPS9	RPS3A	999
UBB	RPS3A	750
UBB	RPS3A	750
RPL4	RPS3A	999
RPL4	RPS3A	999
RPS15A	RPS3A	999
RPS15A	RPS3A	999
HSP90AA1	RPS3A	745
HSP90AA1	RPS3A	745
RPS2	RPS3A	999
RPS2	RPS3A	999
GAPDH	RPSA	569
GAPDH	RPSA	569
RPS16	RPSA	999
RPS16	RPSA	999
RPL8	RPSA	999
RPL8	RPSA	999
RPS11	RPSA	999
RPS11	RPSA	999
RPS27A	RPSA	999
RPS27A	RPSA	999
RPS3	RPSA	999
RPS3	RPSA	999
RPS23	RPSA	999
RPS23	RPSA	999
RPS9	RPSA	999
RPS9	RPSA	999
HSPA4	RPSA	784
HSPA4	RPSA	784
RPL4	RPSA	999
RPL4	RPSA	999
RPS15A	RPSA	999
RPS15A	RPSA	999
HSP90AA1	RPSA	746
HSP90AA1	RPSA	746
RPS2	RPSA	999
RPS2	RPSA	999
RPS3A	RPSA	999
RPS3A	RPSA	999
CD4	FYN	991
CD4	FYN	991
MAPK1	FYN	938
MAPK1	FYN	938
PIK3R2	FYN	887
PIK3R2	FYN	887
IL2	FYN	949
IL2	FYN	949
GAPDH	FYN	507
GAPDH	FYN	507
MAPK14	FYN	932
MAPK14	FYN	932
PLCG1	FYN	967
PLCG1	FYN	967
KRAS	FYN	963
KRAS	FYN	963
CDH1	FYN	975
CDH1	FYN	975
IL1B	FYN	501
IL1B	FYN	501
KDR	FYN	957
KDR	FYN	957
PIK3CA	FYN	934
PIK3CA	FYN	934
CBL	FYN	999
CBL	FYN	999
STAT3	FYN	966
STAT3	FYN	966
EGF	FYN	951
EGF	FYN	951
ERBB2	FYN	798
ERBB2	FYN	798
EGFR	FYN	938
EGFR	FYN	938
KIT	FYN	786
KIT	FYN	786
ALB	FYN	517
ALB	FYN	517
CASP3	FYN	537
CASP3	FYN	537
GSK3B	FYN	923
GSK3B	FYN	923
HSP90AA1	FYN	969
HSP90AA1	FYN	969
LCK	FYN	930
LCK	FYN	930
PTPN11	FYN	974
PTPN11	FYN	974
PTK2	FYN	980
PTK2	FYN	980
CTNNB1	FYN	991
CTNNB1	FYN	991
CD4	FN1	864
CD4	FN1	864
FGF4	FN1	606
FGF4	FN1	606
FGF20	FN1	568
FGF20	FN1	568
MAPK1	FN1	773
MAPK1	FN1	773
IL2	FN1	558
IL2	FN1	558
CCND1	FN1	679
CCND1	FN1	679
GAPDH	FN1	988
GAPDH	FN1	988
MAPK14	FN1	551
MAPK14	FN1	551
FGF23	FN1	526
FGF23	FN1	526
KRAS	FN1	853
KRAS	FN1	853
CDH1	FN1	869
CDH1	FN1	869
MAPK3	FN1	882
MAPK3	FN1	882
IL1B	FN1	721
IL1B	FN1	721
KDR	FN1	816
KDR	FN1	816
FGF2	FN1	930
FGF2	FN1	930
STAT3	FN1	651
STAT3	FN1	651
EGF	FN1	838
EGF	FN1	838
TP53	FN1	670
TP53	FN1	670
ERBB2	FN1	695
ERBB2	FN1	695
FGF18	FN1	567
FGF18	FN1	567
EGFR	FN1	838
EGFR	FN1	838
KIT	FN1	737
KIT	FN1	737
ALB	FN1	954
ALB	FN1	954
SHH	FN1	582
SHH	FN1	582
MAP2K1	FN1	796
MAP2K1	FN1	796
IGF1	FN1	978
IGF1	FN1	978
HSPA4	FN1	623
HSPA4	FN1	623
FOS	FN1	530
FOS	FN1	530
CXCL8	FN1	723
CXCL8	FN1	723
CASP3	FN1	672
CASP3	FN1	672
FGF5	FN1	589
FGF5	FN1	589
FGF8	FN1	641
FGF8	FN1	641
GSK3B	FN1	509
GSK3B	FN1	509
HSP90AA1	FN1	592
HSP90AA1	FN1	592
PTPN11	FN1	540
PTPN11	FN1	540
PTK2	FN1	991
PTK2	FN1	991
CTNNB1	FN1	790
CTNNB1	FN1	790
FYN	FN1	901
FYN	FN1	901
MAPK1	RAC1	948
MAPK1	RAC1	948
PIK3R2	RAC1	566
PIK3R2	RAC1	566
MAPK14	RAC1	944
MAPK14	RAC1	944
PLCG1	RAC1	802
PLCG1	RAC1	802
KRAS	RAC1	940
KRAS	RAC1	940
CDH1	RAC1	944
CDH1	RAC1	944
GAB1	RAC1	913
GAB1	RAC1	913
MAPK3	RAC1	957
MAPK3	RAC1	957
KDR	RAC1	923
KDR	RAC1	923
PIK3CA	RAC1	943
PIK3CA	RAC1	943
STAT3	RAC1	958
STAT3	RAC1	958
EGF	RAC1	938
EGF	RAC1	938
ERBB2	RAC1	607
ERBB2	RAC1	607
EGFR	RAC1	944
EGFR	RAC1	944
KIT	RAC1	573
KIT	RAC1	573
MAP2K1	RAC1	962
MAP2K1	RAC1	962
HSP90AA1	RAC1	931
HSP90AA1	RAC1	931
LCK	RAC1	937
LCK	RAC1	937
PTK2	RAC1	954
PTK2	RAC1	954
CTNNB1	RAC1	957
CTNNB1	RAC1	957
FYN	RAC1	949
FYN	RAC1	949
FN1	RAC1	950
FN1	RAC1	950
NEDD8	RPS26	630
NEDD8	RPS26	630
RPS16	RPS26	999
RPS16	RPS26	999
MDM2	RPS26	599
MDM2	RPS26	599
RPL8	RPS26	999
RPL8	RPS26	999
TP53	RPS26	543
TP53	RPS26	543
RPS11	RPS26	999
RPS11	RPS26	999
RPS27A	RPS26	999
RPS27A	RPS26	999
RPS3	RPS26	999
RPS3	RPS26	999
RPS23	RPS26	999
RPS23	RPS26	999
RPS9	RPS26	999
RPS9	RPS26	999
UBB	RPS26	539
UBB	RPS26	539
RPL4	RPS26	999
RPL4	RPS26	999
RPS15A	RPS26	999
RPS15A	RPS26	999
RPS2	RPS26	999
RPS2	RPS26	999
RPS3A	RPS26	999
RPS3A	RPS26	999
RPSA	RPS26	999
RPSA	RPS26	999
MAPK1	FGF17	916
MAPK1	FGF17	916
FGF23	FGF17	639
FGF23	FGF17	639
PLCG1	FGF17	615
PLCG1	FGF17	615
KRAS	FGF17	913
KRAS	FGF17	913
GAB1	FGF17	513
GAB1	FGF17	513
MAPK3	FGF17	923
MAPK3	FGF17	923
KDR	FGF17	804
KDR	FGF17	804
PIK3CA	FGF17	507
PIK3CA	FGF17	507
CBL	FGF17	600
CBL	FGF17	600
FGF2	FGF17	827
FGF2	FGF17	827
EGF	FGF17	700
EGF	FGF17	700
ERBB2	FGF17	667
ERBB2	FGF17	667
RPS27A	FGF17	600
RPS27A	FGF17	600
EGFR	FGF17	740
EGFR	FGF17	740
KIT	FGF17	776
KIT	FGF17	776
ALB	FGF17	588
ALB	FGF17	588
SHH	FGF17	567
SHH	FGF17	567
IGF1	FGF17	679
IGF1	FGF17	679
UBB	FGF17	600
UBB	FGF17	600
FGF5	FGF17	615
FGF5	FGF17	615
FGFR3	FGF17	902
FGFR3	FGF17	902
PTPN11	FGF17	566
PTPN11	FGF17	566
FN1	FGF17	605
FN1	FGF17	605
CD4	STAT1	766
CD4	STAT1	766
MAPK1	STAT1	963
MAPK1	STAT1	963
RBX1	STAT1	684
RBX1	STAT1	684
NFKBIA	STAT1	732
NFKBIA	STAT1	732
IL2	STAT1	968
IL2	STAT1	968
CCND1	STAT1	895
CCND1	STAT1	895
GAPDH	STAT1	667
GAPDH	STAT1	667
MAPK14	STAT1	963
MAPK14	STAT1	963
PLCG1	STAT1	505
PLCG1	STAT1	505
CREBBP	STAT1	999
CREBBP	STAT1	999
MAPK3	STAT1	969
MAPK3	STAT1	969
EP300	STAT1	999
EP300	STAT1	999
IL1B	STAT1	746
IL1B	STAT1	746
STAT3	STAT1	988
STAT3	STAT1	988
EGF	STAT1	956
EGF	STAT1	956
TP53	STAT1	927
TP53	STAT1	927
ERBB2	STAT1	800
ERBB2	STAT1	800
EGFR	STAT1	996
EGFR	STAT1	996
KIT	STAT1	909
KIT	STAT1	909
ALB	STAT1	589
ALB	STAT1	589
HSPA4	STAT1	680
HSPA4	STAT1	680
FOS	STAT1	941
FOS	STAT1	941
CXCL8	STAT1	679
CXCL8	STAT1	679
CASP3	STAT1	701
CASP3	STAT1	701
GSK3B	STAT1	785
GSK3B	STAT1	785
HSP90AA1	STAT1	942
HSP90AA1	STAT1	942
LCK	STAT1	959
LCK	STAT1	959
FGFR3	STAT1	959
FGFR3	STAT1	959
PTPN11	STAT1	990
PTPN11	STAT1	990
PTK2	STAT1	839
PTK2	STAT1	839
CTNNB1	STAT1	569
CTNNB1	STAT1	569
FYN	STAT1	953
FYN	STAT1	953
CD4	MTOR	607
CD4	MTOR	607
MAPK1	MTOR	699
MAPK1	MTOR	699
NFKBIA	MTOR	649
NFKBIA	MTOR	649
PIK3R2	MTOR	935
PIK3R2	MTOR	935
IL2	MTOR	959
IL2	MTOR	959
CCND1	MTOR	697
CCND1	MTOR	697
GAPDH	MTOR	694
GAPDH	MTOR	694
MAPK14	MTOR	626
MAPK14	MTOR	626
PLCG1	MTOR	722
PLCG1	MTOR	722
KRAS	MTOR	854
KRAS	MTOR	854
MDM2	MTOR	564
MDM2	MTOR	564
CDH1	MTOR	543
CDH1	MTOR	543
MAPK3	MTOR	788
MAPK3	MTOR	788
EP300	MTOR	629
EP300	MTOR	629
IL1B	MTOR	602
IL1B	MTOR	602
KDR	MTOR	677
KDR	MTOR	677
PIK3CA	MTOR	957
PIK3CA	MTOR	957
FGF2	MTOR	506
FGF2	MTOR	506
STAT3	MTOR	994
STAT3	MTOR	994
EGF	MTOR	963
EGF	MTOR	963
TP53	MTOR	862
TP53	MTOR	862
ERBB2	MTOR	717
ERBB2	MTOR	717
EGFR	MTOR	978
EGFR	MTOR	978
ATM	MTOR	588
ATM	MTOR	588
KIT	MTOR	589
KIT	MTOR	589
ALB	MTOR	629
ALB	MTOR	629
MAP2K1	MTOR	683
MAP2K1	MTOR	683
IGF1	MTOR	782
IGF1	MTOR	782
HSPA4	MTOR	593
HSPA4	MTOR	593
CXCL8	MTOR	505
CXCL8	MTOR	505
CASP3	MTOR	714
CASP3	MTOR	714
GSK3B	MTOR	843
GSK3B	MTOR	843
HSP90AA1	MTOR	976
HSP90AA1	MTOR	976
CTNNB1	MTOR	693
CTNNB1	MTOR	693
FN1	MTOR	501
FN1	MTOR	501
RAC1	MTOR	601
RAC1	MTOR	601
STAT1	MTOR	944
STAT1	MTOR	944
FGF4	NRAS	918
FGF4	NRAS	918
FGF20	NRAS	914
FGF20	NRAS	914
MAPK1	NRAS	977
MAPK1	NRAS	977
PIK3R2	NRAS	855
PIK3R2	NRAS	855
IL2	NRAS	936
IL2	NRAS	936
CCND1	NRAS	619
CCND1	NRAS	619
FGF23	NRAS	903
FGF23	NRAS	903
KRAS	NRAS	984
KRAS	NRAS	984
MDM2	NRAS	513
MDM2	NRAS	513
GAB1	NRAS	522
GAB1	NRAS	522
MAPK3	NRAS	983
MAPK3	NRAS	983
KDR	NRAS	526
KDR	NRAS	526
PIK3CA	NRAS	987
PIK3CA	NRAS	987
CBL	NRAS	616
CBL	NRAS	616
FGF2	NRAS	930
FGF2	NRAS	930
EGF	NRAS	943
